site_id,course_name,section_id,course_id,college_dept,deptartment,credits,max_students,grade_level
67_67399_5136981,AMERICAN GOVT,0001710-21,1710,History,Social Science,5,25,
67_67399_5136981,AMERICAN GOVT,0001710-31,1710,History,Social Science,5,25,
67_67399_5136981,AMERICAN GOVT,0001710-51,1710,History,Social Science,5,25,
67_67399_5136981,ECONOMICS,0001790-22,1790,History,Social Science,5,25,
67_67399_5136981,ECONOMICS,0001790-32,1790,History,Social Science,5,25,
67_67399_5136981,ECONOMICS,0001790-52,1790,History,Social Science,5,25,
67_67399_5136981,ALGEBRA I 1S,0002075-21,2075,Mathematics,Mathematics,5,25,
67_67399_5136981,ALGEBRA I 1S,0002075-41,2075,Mathematics,Mathematics,5,25,
67_67399_5136981,CHEMISTRY 1S,0003121-31,3121,Lab Science,Physical Science,5,25,
67_67399_5136981,CHEMISTRY 1S,0003121-41,3121,Lab Science,Physical Science,5,25,
67_67399_5136981,PASS PROG CYBER HS,0005693-21,5693,,Non Departmentalized,0,25,
67_67399_5136981,PASS PROG CYBER HS,0005693-22,5693,,Non Departmentalized,0,25,
67_67399_5136981,PASS PROG CYBER HS,0005693-31,5693,,Non Departmentalized,0,25,
67_67399_5136981,PASS PROG CYBER HS,0005693-32,5693,,Non Departmentalized,0,25,
67_67399_5136981,PASS PROG CYBER HS,0005693-41,5693,,Non Departmentalized,0,25,
67_67399_5136981,PASS PROG CYBER HS,0005693-42,5693,,Non Departmentalized,0,25,
67_67399_5136981,PASS PROG CYBER HS,0005693-51,5693,,Non Departmentalized,0,25,
67_67399_5136981,PASS PROG CYBER HS,0005693-52,5693,,Non Departmentalized,0,25,
67_67399_5136981,CREDIT RECOVERY 9-12,0005713-22,5713,,Non Departmentalized,0,25,
67_67399_5136981,CREDIT RECOVERY 9-12,0005713-32,5713,,Non Departmentalized,0,25,
67_67399_5136981,CREDIT RECOVERY 9-12,0005713-42,5713,,Non Departmentalized,0,25,
67_67399_5136981,CREDIT RECOVERY 9-12,0005713-51,5713,,Non Departmentalized,0,25,
67_67399_5136981,CREDIT RECOVERY 9-12,0005713-52,5713,,Non Departmentalized,0,25,
67_67399_5136981,PHYSICAL EDUCATION,0005990-21,5990,,Physical Education,10,25,
67_67399_5136981,PHYSICAL EDUCATION,0005990-22,5990,,Physical Education,10,25,
67_67399_5136981,BIOLOGY 1S,0006215-21,6215,Lab Science,Life Science,5,25,
67_67399_5136981,BIOLOGY 1S,0006215-51,6215,Lab Science,Life Science,5,25,
67_67399_5136981,ENGLISH 11 1S,0006687-31,6687,English,English,5,25,
67_67399_5136981,US HISTORY 2S,0007791-42,7791,History,Social Science,5,25,
67_67399_5136981,ENGLISH 11 2S,0008697-32,8697,English,English,5,25,
67_67399_5136981,US HISTORY 1S,0009226-41,9226,History,Social Science,5,25,
67_67399_5136981,GEOMETRY 1S,0009814-31,9814,Mathematics,Mathematics,5,25,
67_67399_5136981,GEOMETRY 1S,0009814-41,9814,Mathematics,Mathematics,5,25,
67_67399_5136981,GEOMETRY 2S,0009815-32,9815,Mathematics,Mathematics,5,25,
67_67399_5136981,GEOMETRY 2S,0009815-42,9815,Mathematics,Mathematics,5,25,
67_67399_5136981,PASS PROG CYBER HS,005693-211,5693,,Non Departmentalized,0,25,
67_67399_5136981,PASS PROG CYBER HS,005693-222,5693,,Non Departmentalized,0,25,
67_67399_5136981,PASS PROG CYBER HS,005693-311,5693,,Non Departmentalized,0,25,
67_67399_5136981,PASS PROG CYBER HS,005693-322,5693,,Non Departmentalized,0,25,
67_67399_5136981,PASS PROG CYBER HS,005693-411,5693,,Non Departmentalized,0,25,
67_67399_5136981,PASS PROG CYBER HS,005693-422,5693,,Non Departmentalized,0,25,
67_67399_5136981,PASS PROG CYBER HS,005693-511,5693,,Non Departmentalized,0,25,
67_67399_5136981,PASS PROG CYBER HS,005693-522,5693,,Non Departmentalized,0,25,
67_67399_5136981,CREDIT RECOVERY 9-12,005713-422,5713,,Non Departmentalized,0,25,
67_67399_5136981,CREDIT RECOVERY 9-12,005713-522,5713,,Non Departmentalized,0,25,
67_67399_5136981,PASS PROG CYBER HS,05693-2111,5693,,Non Departmentalized,0,25,
67_67399_5136981,PASS PROG CYBER HS,05693-2222,5693,,Non Departmentalized,0,25,
67_67399_5136981,PASS PROG CYBER HS,05693-4111,5693,,Non Departmentalized,0,25,
67_67399_5136981,PASS PROG CYBER HS,05693-4222,5693,,Non Departmentalized,0,25,
67_67399_5136981,CREDIT RECOVERY 9-12,05713-5222,5713,,Non Departmentalized,0,25,
67_67399_5136981,LANG IN CONTENT T1,9104015-32,9104015,,General,5,25,
67_67399_5136981,LANG IN CONTENT T1,9104015-322,9104015,,General,5,25,
67_67399_5136981,LANG IN CONTENT T1,9104015-41,9104015,,General,5,25,
67_67399_5136981,LANG IN CONTENT T1,9104015-42,9104015,,General,5,25,
67_67399_5136981,LANG IN CONTENT T2,9104016-51,9104016,,General,5,25,
67_67399_5136981,LANG IN CONTENT T2,9104016-522,9104016,,General,5,25,
67_67399_5136981,LANG IN CONTENT T3,9104017-51,9104017,,General,5,25,
67_67399_5136981,LANG IN CONTENT T3,9104017-52,9104017,,General,5,25,
67_67399_5136981,INTRO TO BARBERING,C783201-13,C783201,,Industrial Arts/Vocational Education,15,25,
67_67399_5136981,INTRO TO BARBERING,C783201-23,C783201,,Industrial Arts/Vocational Education,15,25,
67_67399_5136981,INTRO TO BARBERING,C783201-33,C783201,,Industrial Arts/Vocational Education,15,25,
67_67399_5136981,INTERM EMERGENCY RESP 1S,C842104-21,C842104,,Industrial Arts/Vocational Education,5,25,
67_67399_5136981,INTERM EMERGENCY RESP 1S,C842104-31,C842104,,Industrial Arts/Vocational Education,5,25,
67_67399_5136981,INTERM EMERGENCY RESP 1S,C842104-51,C842104,,Industrial Arts/Vocational Education,5,25,
67_67399_5136981,INTERM EMERGENCY RESP 2S,C842105-22,C842105,,Industrial Arts/Vocational Education,5,25,
67_67399_5136981,INTERM EMERGENCY RESP 2S,C842105-32,C842105,,Industrial Arts/Vocational Education,5,25,
67_67399_5136981,INTERM EMERGENCY RESP 2S,C842105-52,C842105,,Industrial Arts/Vocational Education,5,25,
67_67399_5136981,ADVANCED EMERGENCY RESP,C842200141,C8422001,,Industrial Arts/Vocational Education,5,25,
67_67399_5136981,ADVANCED EMERGENCY RESP,C842200142,C8422001,,Industrial Arts/Vocational Education,5,25,
67_67399_5136981,PASS PROG CYBER HS,0005693-23,5693,,Non Departmentalized,0,25,
67_67399_5136981,AVID SENIOR SEMINAR,0005910-33,5910,Electives,General,10,25,
67_67399_5136981,PASS PROG CYBER HS,005693--33,5693,,Non Departmentalized,0,25,
67_67399_5136981,PASS PROG CYBER HS,005693-134,5693,,Non Departmentalized,0,25,
67_67399_5136981,PASS PROG CYBER HS,005693-135,5693,,Non Departmentalized,0,25,
67_67399_5136981,PASS PROG CYBER HS,005693-136,5693,,Non Departmentalized,0,25,
67_67399_5136981,PASS PROG CYBER HS,005693-137,5693,,Non Departmentalized,0,25,
67_67399_5136981,PASS PROG CYBER HS,005693-234,5693,,Non Departmentalized,0,25,
67_67399_5136981,PASS PROG CYBER HS,005693-236,5693,,Non Departmentalized,0,25,
67_67399_5136981,PASS PROG CYBER HS,005693-337,5693,,Non Departmentalized,0,25,
67_67399_5136981,PASS PROG CYBER HS,005693-434,5693,,Non Departmentalized,0,25,
67_67399_5136981,PASS PROG CYBER HS,005693-435,5693,,Non Departmentalized,0,30,
67_67399_5136981,PASS PROG CYBER HS,005693-436,5693,,Non Departmentalized,0,25,
67_67399_5136981,PASS PROG CYBER HS,005693-437,5693,,Non Departmentalized,0,25,
67_67399_5136981,PASS PROG CYBER HS,005693-534,5693,,Non Departmentalized,0,25,
67_67399_5136981,PASS PROG CYBER HS,005693-536,5693,,Non Departmentalized,0,25,
67_67399_5136981,PASS PROG CYBER HS,005693-537,5693,,Non Departmentalized,0,25,
67_67399_5136981,AVID 11,0218-11,218,,General,10,25,
67_67399_5136981,PASS PROG CYBER HS,05693-1311,5693,,Non Departmentalized,0,25,
67_67399_5136981,PASS PROG CYBER HS,05693-2310,5693,,Non Departmentalized,0,25,
67_67399_5136981,PASS PROG CYBER HS,05693-2311,5693,,Non Departmentalized,0,25,
67_67399_5136981,PASS PROG CYBER HS,05693-3310,5693,,Non Departmentalized,0,25,
67_67399_5136981,PASS PROG CYBER HS,05693-4311,5693,,Non Departmentalized,0,25,
67_67399_5136981,ENGLISH 12 1S,1254-21,1254,English,English,5,25,
67_67399_5136981,ENGLISH 12 1S,1254-31,1254,English,English,5,25,
67_67399_5136981,ENGLISH 12 1S,1254-41,1254,English,English,5,25,
67_67399_5136981,ENGLISH 12 2S,1256-012,1256,English,English,5,25,
67_67399_5136981,ENGLISH 12 2S,1256-32,1256,English,English,5,25,
67_67399_5136981,ENGLISH 12 2S,1256-42,1256,English,English,5,25,
67_67399_5136981,AMERICAN GOVT,1710-22,1710,History,Social Science,5,25,
67_67399_5136981,AMERICAN GOVT,1710-41,1710,History,Social Science,5,25,
67_67399_5136981,AMERICAN GOVT,1710-52,1710,History,Social Science,5,25,
67_67399_5136981,ECONOMICS,1790-42,1790,History,Social Science,5,25,
67_67399_5136981,ECONOMICS,1790-51,1790,History,Social Science,5,25,
67_67399_5136981,ALGEBRA I 1S,2075-31,2075,Mathematics,Mathematics,5,25,
67_67399_5136981,ALGEBRA I 1S,2075-41,2075,Mathematics,Mathematics,5,25,
67_67399_5136981,ALGEBRA I 2S,2076-32,2076,Mathematics,Mathematics,5,25,
67_67399_5136981,ALGEBRA I 2S,2076-42,2076,Mathematics,Mathematics,5,25,
67_67399_5136981,CHEMISTRY 1S,3121-21,3121,Lab Science,Physical Science,5,25,
67_67399_5136981,CHEMISTRY 1S,3121-41,3121,Lab Science,Physical Science,5,25,
67_67399_5136981,CHEMISTRY 2S,3123-22,3123,Lab Science,Physical Science,5,25,
67_67399_5136981,CHEMISTRY 2S,3123-42,3123,Lab Science,Physical Science,5,25,
67_67399_5136981,PASS PROG CYBER HS,5693-032,5693,,Non Departmentalized,0,25,
67_67399_5136981,PASS PROG CYBER HS,5693-042,5693,,Non Departmentalized,0,30,
67_67399_5136981,PASS PROG CYBER HS,5693-13,5693,,Non Departmentalized,0,25,
67_67399_5136981,PASS PROG CYBER HS,5693-21,5693,,Non Departmentalized,0,25,
67_67399_5136981,PASS PROG CYBER HS,5693-22,5693,,Non Departmentalized,0,25,
67_67399_5136981,PASS PROG CYBER HS,5693-31,5693,,Non Departmentalized,0,25,
67_67399_5136981,PASS PROG CYBER HS,5693-32,5693,,Non Departmentalized,0,25,
67_67399_5136981,PASS PROG CYBER HS,5693-33,5693,,Non Departmentalized,0,25,
67_67399_5136981,PASS PROG CYBER HS,5693-41,5693,,Non Departmentalized,0,25,
67_67399_5136981,PASS PROG CYBER HS,5693-43,5693,,Non Departmentalized,0,25,
67_67399_5136981,PASS PROG CYBER HS,5693-51,5693,,Non Departmentalized,0,25,
67_67399_5136981,PASS PROG CYBER HS,5693-52,5693,,Non Departmentalized,0,25,
67_67399_5136981,PASS PROG CYBER HS,5693-53,5693,,Non Departmentalized,0,25,
67_67399_5136981,ACELLUS ACADEMY ONLINE,5793-13,5793,,Non Departmentalized,0,25,
67_67399_5136981,ACELLUS ACADEMY ONLINE,5793-21,5793,,Non Departmentalized,0,25,
67_67399_5136981,ACELLUS ACADEMY ONLINE,5793-22,5793,,Non Departmentalized,0,25,
67_67399_5136981,ACELLUS ACADEMY ONLINE,5793-23,5793,,Non Departmentalized,0,25,
67_67399_5136981,ACELLUS ACADEMY ONLINE,5793-31,5793,,Non Departmentalized,0,25,
67_67399_5136981,ACELLUS ACADEMY ONLINE,5793-32,5793,,Non Departmentalized,0,25,
67_67399_5136981,ACELLUS ACADEMY ONLINE,5793-33,5793,,Non Departmentalized,0,25,
67_67399_5136981,AVID SENIOR SEMINAR,5910-022,5910,Electives,General,10,25,
67_67399_5136981,PHYSICAL EDUCATION,5990-51,5990,,Physical Education,10,25,
67_67399_5136981,PHYSICAL EDUCATION,5990-52,5990,,Physical Education,10,25,
67_67399_5136981,PHYSICAL EDUCATION,5990-53,5990,,Physical Education,10,25,
67_67399_5136981,WORLD HISTORY 1S,5991-21,5991,History,Social Science,5,25,
67_67399_5136981,WORLD HISTORY 2S,5992-22,5992,History,Social Science,5,25,
67_67399_5136981,WORLD HISTORY 2S,5992-32,5992,History,Social Science,5,25,
67_67399_5136981,ENGLISH 11 1S,6687-51,6687,English,English,5,25,
67_67399_5136981,US HISTORY 2S,7791-42,7791,History,Social Science,5,25,
67_67399_5136981,ENGLISH 11 2S,8697-012,8697,English,English,5,25,
67_67399_5136981,ENGLISH 11 2S,8697-52,8697,English,English,5,25,
67_67399_5136981,LANG IN CONTENT T1,9104015-11,9104015,,General,5,25,
67_67399_5136981,LANG IN CONTENT T1,9104015-21,9104015,,General,5,25,
67_67399_5136981,LANG IN CONTENT T1,9104015-31,9104015,,General,5,25,
67_67399_5136981,LANG IN CONTENT T1,9104015-51,9104015,,General,5,25,
67_67399_5136981,LANG IN CONTENT T2,9104016-12,9104016,,General,5,26,
67_67399_5136981,LANG IN CONTENT T2,9104016-13,9104016,,General,5,25,
67_67399_5136981,LANG IN CONTENT T2,9104016-22,9104016,,General,5,25,
67_67399_5136981,LANG IN CONTENT T2,9104016-23,9104016,,General,5,25,
67_67399_5136981,LANG IN CONTENT T2,9104016-32,9104016,,General,5,25,
67_67399_5136981,LANG IN CONTENT T2,9104016-33,9104016,,General,5,25,
67_67399_5136981,LANG IN CONTENT T2,9104016-52,9104016,,General,5,25,
67_67399_5136981,LANG IN CONTENT T2,9104016-53,9104016,,General,5,25,
67_67399_5136981,US HISTORY 1S,9226-41,9226,History,Social Science,5,25,
67_67399_5136981,MUSIC APPRECIATION T1,9295001-31,9295001,,Music,5,25,
67_67399_5136981,MUSIC APPRECIATION T1,9295001-51,9295001,,Music,5,25,
67_67399_5136981,MUSIC APPRECIATION T2,9295002-32,9295002,,Music,5,25,
67_67399_5136981,MUSIC APPRECIATION T2,9295002-52,9295002,,Music,5,25,
67_67399_5136981,GEOMETRY 1S,9814-41,9814,Mathematics,Mathematics,5,25,
67_67399_5136981,GEOMETRY 2S,9815-22,9815,Mathematics,Mathematics,5,25,
67_67399_5136981,GEOMETRY 2S,9815-42,9815,Mathematics,Mathematics,5,25,
67_67399_5136981,INTERMEDIATE EMERGENCY RESP,C8410003-21,C8421003,,Industrial Arts/Vocational Education,15,25,
67_67399_5136981,INTERMEDIATE EMERGENCY RESP,C8410003-31,C8421003,,Industrial Arts/Vocational Education,15,25,
67_67399_5136981,INTERMEDIATE EMERGENCY RESP,C8410003-41,C8421003,,Industrial Arts/Vocational Education,15,25,
67_67399_5136981,INTERMEDIATE EMERGENCY RESP,C8421003-22,C8421003,,Industrial Arts/Vocational Education,15,25,
67_67399_5136981,INTERMEDIATE EMERGENCY RESP,C8421003-23,C8421003,,Industrial Arts/Vocational Education,15,25,
67_67399_5136981,INTERMEDIATE EMERGENCY RESP,C8421003-32,C8421003,,Industrial Arts/Vocational Education,15,25,
67_67399_5136981,INTERMEDIATE EMERGENCY RESP,C8421003-33,C8421003,,Industrial Arts/Vocational Education,15,25,
67_67399_5136981,INTERMEDIATE EMERGENCY RESP,C8421003-42,C8421003,,Industrial Arts/Vocational Education,15,25,
67_67399_5136981,INTERMEDIATE EMERGENCY RESP,C8421003-43,C8421003,,Industrial Arts/Vocational Education,15,25,
67_67399_5136981,INTERMEDIATE EMERGENCY RESP,C8421003-52,C8421003,,Industrial Arts/Vocational Education,15,25,
67_67399_5136981,INTERMEDIATE EMERGENCY RESP,C8421003-53,C8421003,,Industrial Arts/Vocational Education,15,25,
67_67399_5136980,PASS PROG CYBER HS,0005693-23,5693,,Non Departmentalized,0,25,
67_67399_5136980,AVID SENIOR SEMINAR,0005910-33,5910,Electives,General,10,25,
67_67399_5136980,PASS PROG CYBER HS,005693--33,5693,,Non Departmentalized,0,25,
67_67399_5136980,PASS PROG CYBER HS,005693-134,5693,,Non Departmentalized,0,25,
67_67399_5136980,PASS PROG CYBER HS,005693-135,5693,,Non Departmentalized,0,25,
67_67399_5136980,PASS PROG CYBER HS,005693-136,5693,,Non Departmentalized,0,25,
67_67399_5136980,PASS PROG CYBER HS,005693-137,5693,,Non Departmentalized,0,25,
67_67399_5136980,PASS PROG CYBER HS,005693-234,5693,,Non Departmentalized,0,25,
67_67399_5136980,PASS PROG CYBER HS,005693-236,5693,,Non Departmentalized,0,25,
67_67399_5136980,PASS PROG CYBER HS,005693-337,5693,,Non Departmentalized,0,25,
67_67399_5136980,PASS PROG CYBER HS,005693-434,5693,,Non Departmentalized,0,25,
67_67399_5136980,PASS PROG CYBER HS,005693-435,5693,,Non Departmentalized,0,30,
67_67399_5136980,PASS PROG CYBER HS,005693-436,5693,,Non Departmentalized,0,25,
67_67399_5136980,PASS PROG CYBER HS,005693-437,5693,,Non Departmentalized,0,25,
67_67399_5136980,PASS PROG CYBER HS,005693-534,5693,,Non Departmentalized,0,25,
67_67399_5136980,PASS PROG CYBER HS,005693-536,5693,,Non Departmentalized,0,25,
67_67399_5136980,PASS PROG CYBER HS,005693-537,5693,,Non Departmentalized,0,25,
67_67399_5136980,AVID 11,0218-11,218,,General,10,25,
67_67399_5136980,PASS PROG CYBER HS,05693-1311,5693,,Non Departmentalized,0,25,
67_67399_5136980,PASS PROG CYBER HS,05693-2310,5693,,Non Departmentalized,0,25,
67_67399_5136980,PASS PROG CYBER HS,05693-2311,5693,,Non Departmentalized,0,25,
67_67399_5136980,PASS PROG CYBER HS,05693-3310,5693,,Non Departmentalized,0,25,
67_67399_5136980,PASS PROG CYBER HS,05693-4311,5693,,Non Departmentalized,0,25,
67_67399_5136980,ENGLISH 12 1S,1254-21,1254,English,English,5,25,
67_67399_5136980,ENGLISH 12 1S,1254-31,1254,English,English,5,25,
67_67399_5136980,ENGLISH 12 1S,1254-41,1254,English,English,5,25,
67_67399_5136980,ENGLISH 12 2S,1256-012,1256,English,English,5,25,
67_67399_5136980,ENGLISH 12 2S,1256-32,1256,English,English,5,25,
67_67399_5136980,ENGLISH 12 2S,1256-42,1256,English,English,5,25,
67_67399_5136980,AMERICAN GOVT,1710-22,1710,History,Social Science,5,25,
67_67399_5136980,AMERICAN GOVT,1710-41,1710,History,Social Science,5,25,
67_67399_5136980,AMERICAN GOVT,1710-52,1710,History,Social Science,5,25,
67_67399_5136980,ECONOMICS,1790-42,1790,History,Social Science,5,25,
67_67399_5136980,ECONOMICS,1790-51,1790,History,Social Science,5,25,
67_67399_5136980,ALGEBRA I 1S,2075-31,2075,Mathematics,Mathematics,5,25,
67_67399_5136980,ALGEBRA I 1S,2075-41,2075,Mathematics,Mathematics,5,25,
67_67399_5136980,ALGEBRA I 2S,2076-32,2076,Mathematics,Mathematics,5,25,
67_67399_5136980,ALGEBRA I 2S,2076-42,2076,Mathematics,Mathematics,5,25,
67_67399_5136980,CHEMISTRY 1S,3121-21,3121,Lab Science,Physical Science,5,25,
67_67399_5136980,CHEMISTRY 1S,3121-41,3121,Lab Science,Physical Science,5,25,
67_67399_5136980,CHEMISTRY 2S,3123-22,3123,Lab Science,Physical Science,5,25,
67_67399_5136980,CHEMISTRY 2S,3123-42,3123,Lab Science,Physical Science,5,25,
67_67399_5136980,PASS PROG CYBER HS,5693-032,5693,,Non Departmentalized,0,25,
67_67399_5136980,PASS PROG CYBER HS,5693-042,5693,,Non Departmentalized,0,30,
67_67399_5136980,PASS PROG CYBER HS,5693-13,5693,,Non Departmentalized,0,25,
67_67399_5136980,PASS PROG CYBER HS,5693-21,5693,,Non Departmentalized,0,25,
67_67399_5136980,PASS PROG CYBER HS,5693-22,5693,,Non Departmentalized,0,25,
67_67399_5136980,PASS PROG CYBER HS,5693-31,5693,,Non Departmentalized,0,25,
67_67399_5136980,PASS PROG CYBER HS,5693-32,5693,,Non Departmentalized,0,25,
67_67399_5136980,PASS PROG CYBER HS,5693-33,5693,,Non Departmentalized,0,25,
67_67399_5136980,PASS PROG CYBER HS,5693-41,5693,,Non Departmentalized,0,25,
67_67399_5136980,PASS PROG CYBER HS,5693-43,5693,,Non Departmentalized,0,25,
67_67399_5136980,PASS PROG CYBER HS,5693-51,5693,,Non Departmentalized,0,25,
67_67399_5136980,PASS PROG CYBER HS,5693-52,5693,,Non Departmentalized,0,25,
67_67399_5136980,PASS PROG CYBER HS,5693-53,5693,,Non Departmentalized,0,25,
67_67399_5136980,ACELLUS ACADEMY ONLINE,5793-13,5793,,Non Departmentalized,0,25,
67_67399_5136980,ACELLUS ACADEMY ONLINE,5793-21,5793,,Non Departmentalized,0,25,
67_67399_5136980,ACELLUS ACADEMY ONLINE,5793-22,5793,,Non Departmentalized,0,25,
67_67399_5136980,ACELLUS ACADEMY ONLINE,5793-23,5793,,Non Departmentalized,0,25,
67_67399_5136980,ACELLUS ACADEMY ONLINE,5793-31,5793,,Non Departmentalized,0,25,
67_67399_5136980,ACELLUS ACADEMY ONLINE,5793-32,5793,,Non Departmentalized,0,25,
67_67399_5136980,ACELLUS ACADEMY ONLINE,5793-33,5793,,Non Departmentalized,0,25,
67_67399_5136980,AVID SENIOR SEMINAR,5910-022,5910,Electives,General,10,25,
67_67399_5136980,PHYSICAL EDUCATION,5990-51,5990,,Physical Education,10,25,
67_67399_5136980,PHYSICAL EDUCATION,5990-52,5990,,Physical Education,10,25,
67_67399_5136980,PHYSICAL EDUCATION,5990-53,5990,,Physical Education,10,25,
67_67399_5136980,WORLD HISTORY 1S,5991-21,5991,History,Social Science,5,25,
67_67399_5136980,WORLD HISTORY 2S,5992-22,5992,History,Social Science,5,25,
67_67399_5136980,WORLD HISTORY 2S,5992-32,5992,History,Social Science,5,25,
67_67399_5136980,ENGLISH 11 1S,6687-51,6687,English,English,5,25,
67_67399_5136980,US HISTORY 2S,7791-42,7791,History,Social Science,5,25,
67_67399_5136980,ENGLISH 11 2S,8697-012,8697,English,English,5,25,
67_67399_5136980,ENGLISH 11 2S,8697-52,8697,English,English,5,25,
67_67399_5136980,LANG IN CONTENT T1,9104015-11,9104015,,General,5,25,
67_67399_5136980,LANG IN CONTENT T1,9104015-21,9104015,,General,5,25,
67_67399_5136980,LANG IN CONTENT T1,9104015-31,9104015,,General,5,25,
67_67399_5136980,LANG IN CONTENT T1,9104015-51,9104015,,General,5,25,
67_67399_5136980,LANG IN CONTENT T2,9104016-12,9104016,,General,5,26,
67_67399_5136980,LANG IN CONTENT T2,9104016-13,9104016,,General,5,25,
67_67399_5136980,LANG IN CONTENT T2,9104016-22,9104016,,General,5,25,
67_67399_5136980,LANG IN CONTENT T2,9104016-23,9104016,,General,5,25,
67_67399_5136980,LANG IN CONTENT T2,9104016-32,9104016,,General,5,25,
67_67399_5136980,LANG IN CONTENT T2,9104016-33,9104016,,General,5,25,
67_67399_5136980,LANG IN CONTENT T2,9104016-52,9104016,,General,5,25,
67_67399_5136980,LANG IN CONTENT T2,9104016-53,9104016,,General,5,25,
67_67399_5136980,US HISTORY 1S,9226-41,9226,History,Social Science,5,25,
67_67399_5136980,MUSIC APPRECIATION T1,9295001-31,9295001,,Music,5,25,
67_67399_5136980,MUSIC APPRECIATION T1,9295001-51,9295001,,Music,5,25,
67_67399_5136980,MUSIC APPRECIATION T2,9295002-32,9295002,,Music,5,25,
67_67399_5136980,MUSIC APPRECIATION T2,9295002-52,9295002,,Music,5,25,
67_67399_5136980,GEOMETRY 1S,9814-41,9814,Mathematics,Mathematics,5,25,
67_67399_5136980,GEOMETRY 2S,9815-22,9815,Mathematics,Mathematics,5,25,
67_67399_5136980,GEOMETRY 2S,9815-42,9815,Mathematics,Mathematics,5,25,
67_67399_5136980,INTERMEDIATE EMERGENCY RESP,C8410003-21,C8421003,,Industrial Arts/Vocational Education,15,25,
67_67399_5136980,INTERMEDIATE EMERGENCY RESP,C8410003-31,C8421003,,Industrial Arts/Vocational Education,15,25,
67_67399_5136980,INTERMEDIATE EMERGENCY RESP,C8410003-41,C8421003,,Industrial Arts/Vocational Education,15,25,
